P1-Fg001-R-C01-R01-D20102014-T102256-ML445_PSC.png,P1-Fg001-V-C01-R01-D20102014-T102904-ML445_PSC.png,-5.685070
P1-Fg002-R-C01-R01-D20102014-T103500-ML445_PSC.png,P1-Fg002-V-C01-R01-D20102014-T103852-ML445_PSC.png,2.262537
P1-Fg003-R-C01-R01-D20102014-T104317-ML445_PSC.png,P1-Fg003-V-C01-R01-D20102014-T104658-ML445_PSC.png,-5.801693
P1-Fg004-R-C01-R01-D20102014-T105119-ML445_PSC.png,P1-Fg004-V-C01-R01-D20102014-T111644-ML445_PSC.png,-1.727125
P1-Fg005-R-C01-R01-D20102014-T112126-ML445_PSC.png,P1-Fg005-V-C01-R01-D20102014-T112517-ML445_PSC.png,-1.354823
P1-Fg006-R-C01-R01-D20102014-T112949-ML445_PSC.png,P1-Fg006-V-C01-R01-D20102014-T113325-ML445_PSC.png,-6.981477
P1-Fg007-R-C01-R01-D20102014-T114404-ML445_PSC.png,P1-Fg007-V-C01-R01-D20102014-T114801-ML445_PSC.png,-3.251536
P1-Fg008-R-C01-R01-D20102014-T115213-ML445_PSC.png,P1-Fg008-V-C01-R01-D20102014-T115711-ML445_PSC.png,-1.356317
P1-Fg009-R-C01-R01-D20102014-T133534-ML445_PSC.png,P1-Fg009-V-C01-R01-D20102014-T133915-ML445_PSC.png,-4.005499
P1-Fg010-R-C01-R01-D20102014-T134354-ML445_PSC.png,P1-Fg010-V-C01-R01-D20102014-T134815-ML445_PSC.png,-3.274095
P1-Fg011-R-C01-R01-D20102014-T135826-ML445_PSC.png,P1-Fg011-V-C01-R01-D20102014-T140219-ML445_PSC.png,-3.410289
P1-Fg012-R-C01-R01-D20102014-T140627-ML445_PSC.png,P1-Fg012-V-C01-R01-D20102014-T142154-ML445_PSC.png,20.637106
P1-Fg013-R-C01-R01-D20102014-T142626-ML445_PSC.png,P1-Fg013-V-C01-R01-D20102014-T143103-ML445_PSC.png,-0.212944
