1039-3-Fg001-R-C01-R01-D05122011-T112644-LR445_ColorCal_both_110209.png,1039-3-Fg001-V-C01-R01-D05122011-T113213-LR445_ColorCal_both_110209.png,-5.048349
1039-3-Fg002-R-C01-R01-D05122011-T114030-LR445_ColorCal_both_110209.png,1039-3-Fg002-V-C01-R01-D05122011-T113641-LR445_ColorCal_both_110209.png,3.074299
1039-3-Fg003-R-C01-R01-D05122011-T114433-LR445_ColorCal_both_110209.png,1039-3-Fg003-V-C01-R01-D05122011-T114831-LR445_ColorCal_both_110209.png,-0.665380
1039-3-Fg004-R-C01-R01-D05122011-T115608-LR445_ColorCal_both_110209.png,1039-3-Fg004-V-C01-R01-D05122011-T115219-LR445_ColorCal_both_110209.png,7.231121
1039-3-Fg005-R-C01-R01-D05122011-T115953-LR445_ColorCal_both_110209.png,1039-3-Fg005-V-C01-R01-D05122011-T120346-LR445_ColorCal_both_110209.png,-6.866536
1039-3-Fg006-R-C01-R01-D05122011-T121227-LR445_ColorCal_both_110209.png,1039-3-Fg006-V-C01-R01-D05122011-T120841-LR445_ColorCal_both_110209.png,1.763425
1039-3-Fg007-R-C01-R01-D05122011-T121614-LR445_ColorCal_both_110209.png,1039-3-Fg007-V-C01-R01-D05122011-T122005-LR445_ColorCal_both_110209.png,-0.291634
1039-3-Fg008-R-C01-R01-D05122011-T122750-LR445_ColorCal_both_110209.png,1039-3-Fg008-V-C01-R01-D05122011-T122354-LR445_ColorCal_both_110209.png,7.994846
105-Fg001-R-C01-R01-D03012012-T133200-LR445_ColorCal_both_110209.png,105-Fg001-V-C01-R01-D03012012-T133557-LR445_ColorCal_both_110209.png,8.598856
105-Fg002-R-C01-R01-D03012012-T134442-LR445_ColorCal_both_110209.png,105-Fg002-V-C01-R01-D03012012-T134039-LR445_ColorCal_both_110209.png,-0.484388
105-Fg003-R-C01-R01-D03012012-T134921-LR445_ColorCal_both_110209.png,105-Fg003-V-C01-R01-D03012012-T135320-LR445_ColorCal_both_110209.png,3.771560
1074-Fg001-R-C02-R01-D06022012-T142559-LR445_ColorCal_both_110209.png,1074-Fg001-V-C02-R01-D06022012-T144143-LR445_ColorCal_both_110209.png,-14.668022
1074-Fg002-R-C01-R02-D06022012-T145341-LR445_ColorCal_both_110209.png,1074-Fg002-V-C01-R02-D06022012-T145802-LR445_ColorCal_both_110209.png,2.762279
1074-Fg003-R-C01-R01-D06022012-T150858-LR445_ColorCal_both_110209.png,1074-Fg003-V-C01-R01-D06022012-T151249-LR445_ColorCal_both_110209.png,-1.034173
1082-Fg001-R-C01-R02-D29112011-T151336-LR445_ColorCal_both_110209.png,1082-Fg001-V-C01-R02-D29112011-T151823-LR445_ColorCal_both_110209.png,14.461875
1082-Fg002-R-C01-R01-D29112011-T153232-LR445_ColorCal_both_110209.png,1082-Fg002-V-C01-R01-D29112011-T152851-LR445_ColorCal_both_110209.png,-1.121973
1082-Fg003-R-C01-R01-D29112011-T153639-LR445_ColorCal_both_110209.png,1082-Fg003-V-C01-R01-D29112011-T154048-LR445_ColorCal_both_110209.png,-29.393551
1082-Fg004-R-C02-R01-D29112011-T155545-LR445_ColorCal_both_110209.png,1082-Fg004-V-C02-R01-D29112011-T155146-LR445_ColorCal_both_110209.png,-0.180526
111-Fg001-R-C01-R01-D08112011-T143813-LR445_ColorCal_both_110209.png,111-Fg001-V-C01-R01-D08112011-T144227-LR445_ColorCal_both_110209.png,4.273744
111-Fg002-R-C01-R01-D08112011-T145216-LR445_ColorCal_both_110209.png,111-Fg002-V-C01-R01-D08112011-T144804-LR445_ColorCal_both_110209.png,176.969194
111-Fg003-R-C01-R01-D08112011-T145729-LR445_ColorCal_both_110209.png,111-Fg003-V-C01-R01-D08112011-T150155-LR445_ColorCal_both_110209.png,11.554800
111-Fg005-R-C01-R01-D08112011-T152928-LR445_ColorCal_both_110209.png,111-Fg005-V-C01-R01-D08112011-T153320-LR445_ColorCal_both_110209.png,-1.658709
111-Fg006-R-C01-R01-D08112011-T154317-LR445_ColorCal_both_110209.png,111-Fg006-V-C01-R01-D08112011-T153804-LR445_ColorCal_both_110209.png,-4.935573
111-Fg007-R-C01-R01-D08112011-T154754-LR445_ColorCal_both_110209.png,111-Fg007-V-C01-R01-D08112011-T155151-LR445_ColorCal_both_110209.png,-3.813793
1112-1-Fg002-R-C01-R01-D06122011-T124937-LR445_ColorCal_both_110209.png,1112-1-Fg002-V-C01-R01-D06122011-T124547-LR445_ColorCal_both_110209.png,0.858417
1112-Fg001-R-C01-R01-D06122011-T120541-LR445_ColorCal_both_110209.png,1112-Fg001-V-C01-R01-D06122011-T121035-LR445_ColorCal_both_110209.png,3.357253
1112-Fg002-R-C01-R01-D06122011-T122103-LR445_ColorCal_both_110209.png,1112-Fg002-V-C01-R01-D06122011-T121637-LR445_ColorCal_both_110209.png,-47.952865
1119-Fg001-R-C01-R01-D08012012-T141456-LR445_ColorCal_both_110209.png,1119-Fg001-V-C01-R01-D08012012-T142011-LR445_ColorCal_both_110209.png,3.056959
1119-Fg002-R-C01-R01-D08012012-T143118-LR445_ColorCal_both_110209.png,1119-Fg002-V-C01-R01-D08012012-T142449-LR445_ColorCal_both_110209.png,-7.615529
1119-Fg003-R-C01-R01-D08012012-T143617-LR445_ColorCal_both_110209.png,1119-Fg003-V-C01-R01-D08012012-T143955-LR445_ColorCal_both_110209.png,-6.800971
1129-1-Fg001-R-C01-R01-D26022012-T105532-LR445_ColorCal_both_110209.png,1129-1-Fg001-V-C01-R01-D26022012-T105949-LR445_ColorCal_both_110209.png,-3.372237
1129-1-Fg002-R-C01-R02-D26022012-T111429-LR445_ColorCal_both_110209.png,1129-1-Fg002-V-C01-R02-D26022012-T111957-LR445_ColorCal_both_110209.png,-1.213504
1129-1-Fg003-R-C01-R01-D26022012-T113934-LR445_ColorCal_both_110209.png,1129-1-Fg003-V-C01-R01-D26022012-T114603-LR445_ColorCal_both_110209.png,-6.880131
1129-1-Fg004-R-C01-R01-D26022012-T115327-LR445_ColorCal_both_110209.png,1129-1-Fg004-V-C01-R01-D26022012-T114951-LR445_ColorCal_both_110209.png,-7.789250
1129-1-Fg005-R-C01-R01-D26022012-T115724-LR445_ColorCal_both_110209.png,1129-1-Fg005-V-C01-R01-D26022012-T120120-LR445_ColorCal_both_110209.png,174.858459
1129-1-Fg006-R-C01-R01-D26022012-T120915-LR445_ColorCal_both_110209.png,1129-1-Fg006-V-C01-R01-D26022012-T120503-LR445_ColorCal_both_110209.png,0.414726
114-Fg001-R-C01-R01-D07122011-T112424-LR445_ColorCal_both_110209.png,114-Fg001-V-C01-R01-D07122011-T112801-LR445_ColorCal_both_110209.png,-6.166329
114-Fg002-R-C01-R01-D07122011-T113654-LR445_ColorCal_both_110209.png,114-Fg002-V-C01-R01-D07122011-T113234-LR445_ColorCal_both_110209.png,167.530999
114-Fg003-R-C01-R01-D07122011-T114121-LR445_ColorCal_both_110209.png,114-Fg003-V-C01-R01-D07122011-T114719-LR445_ColorCal_both_110209.png,-1.491492
114-Fg004-R-C01-R01-D07122011-T115458-LR445_ColorCal_both_110209.png,114-Fg004-V-C01-R01-D07122011-T115117-LR445_ColorCal_both_110209.png,-6.683177
114-Fg005-R-C01-R01-D07122011-T115917-LR445_ColorCal_both_110209.png,114-Fg005-V-C01-R01-D07122011-T120317-LR445_ColorCal_both_110209.png,-5.574306
114-Fg006-R-C01-R01-D07122011-T121114-LR445_ColorCal_both_110209.png,114-Fg006-V-C01-R01-D07122011-T120731-LR445_ColorCal_both_110209.png,-1.390446
114-Fg007-R-C01-R01-D07122011-T121530-LR445_ColorCal_both_110209.png,114-Fg007-V-C01-R01-D07122011-T122120-LR445_ColorCal_both_110209.png,3.531131
114-Fg008-R-C01-R01-D07122011-T122926-LR445_ColorCal_both_110209.png,114-Fg008-V-C01-R01-D07122011-T122541-LR445_ColorCal_both_110209.png,1.739429
114-Fg009-R-C01-R01-D07122011-T123339-LR445_ColorCal_both_110209.png,114-Fg009-V-C01-R01-D07122011-T123728-LR445_ColorCal_both_110209.png,162.039414
114-Fg010-R-C01-R01-D07122011-T124839-LR445_ColorCal_both_110209.png,114-Fg010-V-C01-R01-D07122011-T124454-LR445_ColorCal_both_110209.png,-5.313349
114-Fg011-R-C01-R01-D07122011-T125908-LR445_ColorCal_both_110209.png,114-Fg011-V-C01-R01-D07122011-T130529-LR445_ColorCal_both_110209.png,7.501299
114-Fg012-R-C01-R01-D07122011-T131402-LR445_ColorCal_both_110209.png,114-Fg012-V-C01-R01-D07122011-T131017-LR445_ColorCal_both_110209.png,3.050150
114-Fg013-R-C01-R01-D07122011-T131807-LR445_ColorCal_both_110209.png,114-Fg013-V-C01-R01-D07122011-T132151-LR445_ColorCal_both_110209.png,-5.606751
114-Fg014-R-C01-R01-D07122011-T133123-LR445_ColorCal_both_110209.png,114-Fg014-V-C01-R01-D07122011-T132743-LR445_ColorCal_both_110209.png,-178.822438
1142-Fg001-R-C01-R01-D27022012-T103459-LR445_ColorCal_both_110209.png,1142-Fg001-V-C01-R01-D27022012-T104640-LR445_ColorCal_both_110209.png,3.327833
1148-Fg001-R-C01-R01-D07022012-T101822-LR445_ColorCal_both_110209.png,1148-Fg001-V-C01-R01-D07022012-T102247-LR445_ColorCal_both_110209.png,-8.961260
1148-Fg002-R-C01-R01-D07022012-T103115-LR445_ColorCal_both_110209.png,1148-Fg002-V-C01-R01-D07022012-T102656-LR445_ColorCal_both_110209.png,-13.556953
1148-Fg003-R-C01-R01-D07022012-T103836-LR445_ColorCal_both_110209.png,1148-Fg003-V-C01-R01-D07022012-T104337-LR445_ColorCal_both_110209.png,-16.970040
1148-Fg004-R-C01-R01-D07022012-T105506-LR445_ColorCal_both_110209.png,1148-Fg004-V-C01-R01-D07022012-T105033-LR445_ColorCal_both_110209.png,2.337340
1148-Fg005-R-C01-R01-D07022012-T105945-LR445_ColorCal_both_110209.png,1148-Fg005-V-C01-R01-D07022012-T110335-LR445_ColorCal_both_110209.png,-0.558219
1148-Fg006-R-C01-R01-D07022012-T111259-LR445_ColorCal_both_110209.png,1148-Fg006-V-C01-R01-D07022012-T110807-LR445_ColorCal_both_110209.png,-1.552044
1148-Fg007-R-C01-R01-D07022012-T111712-LR445_ColorCal_both_110209.png,1148-Fg007-V-C01-R01-D07022012-T113239-LR445_ColorCal_both_110209.png,-5.511213
1148-Fg008-R-C01-R01-D07022012-T114118-LR445_ColorCal_both_110209.png,1148-Fg008-V-C01-R01-D07022012-T113725-LR445_ColorCal_both_110209.png,-4.754461
1148-Fg009-R-C01-R01-D07022012-T114704-LR445_ColorCal_both_110209.png,1148-Fg009-V-C01-R01-D07022012-T115122-LR445_ColorCal_both_110209.png,3.165305
1148-Fg010-R-C01-R01-D07022012-T115935-LR445_ColorCal_both_110209.png,1148-Fg010-V-C01-R01-D07022012-T115537-LR445_ColorCal_both_110209.png,-19.819711
1148-Fg011-R-C01-R01-D07022012-T120356-LR445_ColorCal_both_110209.png,1148-Fg011-V-C01-R01-D07022012-T120751-LR445_ColorCal_both_110209.png,116.203040
1148-Fg012-R-C01-R01-D07022012-T121629-LR445_ColorCal_both_110209.png,1148-Fg012-V-C01-R01-D07022012-T121206-LR445_ColorCal_both_110209.png,143.031724
1148-Fg013-R-C01-R01-D07022012-T122037-LR445_ColorCal_both_110209.png,1148-Fg013-V-C01-R01-D07022012-T122746-LR445_ColorCal_both_110209.png,156.368532
1148-Fg014-R-C01-R01-D07022012-T123536-LR445_ColorCal_both_110209.png,1148-Fg014-V-C01-R01-D07022012-T123144-LR445_ColorCal_both_110209.png,-174.911621
1148-Fg015-R-C01-R01-D07022012-T123934-LR445_ColorCal_both_110209.png,1148-Fg015-V-C01-R01-D07022012-T124318-LR445_ColorCal_both_110209.png,11.930342
1148-Fg016-R-C01-R01-D07022012-T125059-LR445_ColorCal_both_110209.png,1148-Fg016-V-C01-R01-D07022012-T124721-LR445_ColorCal_both_110209.png,-2.552742
1148-Fg017-R-C01-R01-D07022012-T125445-LR445_ColorCal_both_110209.png,1148-Fg017-V-C01-R01-D07022012-T125824-LR445_ColorCal_both_110209.png,-0.111990
1148-Fg018-R-C01-R01-D07022012-T130605-LR445_ColorCal_both_110209.png,1148-Fg018-V-C01-R01-D07022012-T130215-LR445_ColorCal_both_110209.png,173.206382
1148-Fg019-R-C01-R01-D07022012-T130953-LR445_ColorCal_both_110209.png,1148-Fg019-V-C01-R01-D07022012-T131351-LR445_ColorCal_both_110209.png,-3.083917
